"Step","swa_coco_ltd_constraint_b005 - contrastive_loss","swa_coco_ltd_constraint_b005 - contrastive_loss__MIN","swa_coco_ltd_constraint_b005 - contrastive_loss__MAX","swa_coco_ltd_constraint_b01 - contrastive_loss","swa_coco_ltd_constraint_b01 - contrastive_loss__MIN","swa_coco_ltd_constraint_b01 - contrastive_loss__MAX","swa_coco_ltd_constraint_b03 - contrastive_loss","swa_coco_ltd_constraint_b03 - contrastive_loss__MIN","swa_coco_ltd_constraint_b03 - contrastive_loss__MAX","swa_coco_ltd_constraint - contrastive_loss","swa_coco_ltd_constraint - contrastive_loss__MIN","swa_coco_ltd_constraint - contrastive_loss__MAX","swa_coco_ltd - contrastive_loss","swa_coco_ltd - contrastive_loss__MIN","swa_coco_ltd - contrastive_loss__MAX"
"72616","1.2359137535095215","1.2359137535095215","1.2359137535095215","1.1452778577804565","1.1452778577804565","1.1452778577804565","1.1865167617797852","1.1865167617797852","1.1865167617797852","1.2265748977661133","1.2265748977661133","1.2265748977661133","0.8627092838287354","0.8627092838287354","0.8627092838287354"
"72716","1.3646879196166992","1.3646879196166992","1.3646879196166992","1.283519983291626","1.283519983291626","1.283519983291626","1.224492073059082","1.224492073059082","1.224492073059082","1.0023670196533203","1.0023670196533203","1.0023670196533203","1.1918418407440186","1.1918418407440186","1.1918418407440186"
"72816","1.395192265510559","1.395192265510559","1.395192265510559","1.3636596202850342","1.3636596202850342","1.3636596202850342","1.0873198509216309","1.0873198509216309","1.0873198509216309","1.0640298128128052","1.0640298128128052","1.0640298128128052","1.0026237964630127","1.0026237964630127","1.0026237964630127"
"72916","1.2220944166183472","1.2220944166183472","1.2220944166183472","1.441916584968567","1.441916584968567","1.441916584968567","1.2523767948150635","1.2523767948150635","1.2523767948150635","1.0723538398742676","1.0723538398742676","1.0723538398742676","1.0469152927398682","1.0469152927398682","1.0469152927398682"
"73016","1.3487415313720703","1.3487415313720703","1.3487415313720703","1.3901443481445312","1.3901443481445312","1.3901443481445312","0.9882391691207886","0.9882391691207886","0.9882391691207886","1.089709997177124","1.089709997177124","1.089709997177124","0.9486634731292725","0.9486634731292725","0.9486634731292725"
"73116","1.1133241653442383","1.1133241653442383","1.1133241653442383","1.2196531295776367","1.2196531295776367","1.2196531295776367","1.2309094667434692","1.2309094667434692","1.2309094667434692","1.171886682510376","1.171886682510376","1.171886682510376","1.076416015625","1.076416015625","1.076416015625"
"73216","1.275221347808838","1.275221347808838","1.275221347808838","1.0153937339782715","1.0153937339782715","1.0153937339782715","1.1087483167648315","1.1087483167648315","1.1087483167648315","1.045986294746399","1.045986294746399","1.045986294746399","1.2987313270568848","1.2987313270568848","1.2987313270568848"
"73316","1.23243248462677","1.23243248462677","1.23243248462677","1.350170373916626","1.350170373916626","1.350170373916626","1.0988644361495972","1.0988644361495972","1.0988644361495972","0.9240951538085938","0.9240951538085938","0.9240951538085938","1.1278501749038696","1.1278501749038696","1.1278501749038696"
"73416","1.1429548263549805","1.1429548263549805","1.1429548263549805","1.1593468189239502","1.1593468189239502","1.1593468189239502","1.0432519912719727","1.0432519912719727","1.0432519912719727","1.1682331562042236","1.1682331562042236","1.1682331562042236","1.120471715927124","1.120471715927124","1.120471715927124"
"73516","1.3034334182739258","1.3034334182739258","1.3034334182739258","1.2697482109069824","1.2697482109069824","1.2697482109069824","1.323163628578186","1.323163628578186","1.323163628578186","0.9683773517608643","0.9683773517608643","0.9683773517608643","0.9179327487945557","0.9179327487945557","0.9179327487945557"
"73616","1.0714057683944702","1.0714057683944702","1.0714057683944702","1.190183162689209","1.190183162689209","1.190183162689209","1.0268830060958862","1.0268830060958862","1.0268830060958862","1.0689399242401123","1.0689399242401123","1.0689399242401123","1.1055405139923096","1.1055405139923096","1.1055405139923096"
"73716","1.0390698909759521","1.0390698909759521","1.0390698909759521","1.105003833770752","1.105003833770752","1.105003833770752","1.364300012588501","1.364300012588501","1.364300012588501","0.9813020825386047","0.9813020825386047","0.9813020825386047","0.9857664704322815","0.9857664704322815","0.9857664704322815"
"73816","1.2491600513458252","1.2491600513458252","1.2491600513458252","1.2415475845336914","1.2415475845336914","1.2415475845336914","1.0155078172683716","1.0155078172683716","1.0155078172683716","1.072853446006775","1.072853446006775","1.072853446006775","1.2210886478424072","1.2210886478424072","1.2210886478424072"
"73916","1.2851780652999878","1.2851780652999878","1.2851780652999878","1.143717885017395","1.143717885017395","1.143717885017395","1.0635225772857666","1.0635225772857666","1.0635225772857666","0.9774287939071655","0.9774287939071655","0.9774287939071655","1.18679940700531","1.18679940700531","1.18679940700531"
"74016","1.1090930700302124","1.1090930700302124","1.1090930700302124","1.3521764278411865","1.3521764278411865","1.3521764278411865","1.0265438556671143","1.0265438556671143","1.0265438556671143","0.9829578399658203","0.9829578399658203","0.9829578399658203","1.1803396940231323","1.1803396940231323","1.1803396940231323"
"74116","1.3002077341079712","1.3002077341079712","1.3002077341079712","1.2692726850509644","1.2692726850509644","1.2692726850509644","1.0176447629928589","1.0176447629928589","1.0176447629928589","0.9530223608016968","0.9530223608016968","0.9530223608016968","1.1509734392166138","1.1509734392166138","1.1509734392166138"
"74216","1.21861732006073","1.21861732006073","1.21861732006073","1.1146702766418457","1.1146702766418457","1.1146702766418457","1.197183609008789","1.197183609008789","1.197183609008789","1.0568792819976807","1.0568792819976807","1.0568792819976807","1.1851754188537598","1.1851754188537598","1.1851754188537598"
"74316","0.9421794414520264","0.9421794414520264","0.9421794414520264","1.0104879140853882","1.0104879140853882","1.0104879140853882","1.1046359539031982","1.1046359539031982","1.1046359539031982","1.3245666027069092","1.3245666027069092","1.3245666027069092","1.0550860166549683","1.0550860166549683","1.0550860166549683"
"74416","1.3732893466949463","1.3732893466949463","1.3732893466949463","1.2939198017120361","1.2939198017120361","1.2939198017120361","1.1682617664337158","1.1682617664337158","1.1682617664337158","1.0652941465377808","1.0652941465377808","1.0652941465377808","1.1117653846740723","1.1117653846740723","1.1117653846740723"
"74516","1.074493408203125","1.074493408203125","1.074493408203125","1.0309840440750122","1.0309840440750122","1.0309840440750122","0.8557126522064209","0.8557126522064209","0.8557126522064209","1.1000003814697266","1.1000003814697266","1.1000003814697266","1.090538740158081","1.090538740158081","1.090538740158081"
"74616","1.0439711809158325","1.0439711809158325","1.0439711809158325","1.36307954788208","1.36307954788208","1.36307954788208","1.0269579887390137","1.0269579887390137","1.0269579887390137","0.980400800704956","0.980400800704956","0.980400800704956","1.2242696285247803","1.2242696285247803","1.2242696285247803"
"74716","1.2135615348815918","1.2135615348815918","1.2135615348815918","1.1901235580444336","1.1901235580444336","1.1901235580444336","1.1285252571105957","1.1285252571105957","1.1285252571105957","1.0604937076568604","1.0604937076568604","1.0604937076568604","1.2773337364196777","1.2773337364196777","1.2773337364196777"
"74816","1.1219696998596191","1.1219696998596191","1.1219696998596191","1.4104584455490112","1.4104584455490112","1.4104584455490112","1.0518025159835815","1.0518025159835815","1.0518025159835815","1.0922281742095947","1.0922281742095947","1.0922281742095947","1.018438458442688","1.018438458442688","1.018438458442688"
"74916","1.2187976837158203","1.2187976837158203","1.2187976837158203","1.2470909357070923","1.2470909357070923","1.2470909357070923","1.0190412998199463","1.0190412998199463","1.0190412998199463","1.1453847885131836","1.1453847885131836","1.1453847885131836","1.249819278717041","1.249819278717041","1.249819278717041"
"75016","1.0398668050765991","1.0398668050765991","1.0398668050765991","1.1053133010864258","1.1053133010864258","1.1053133010864258","1.0714548826217651","1.0714548826217651","1.0714548826217651","1.0548720359802246","1.0548720359802246","1.0548720359802246","1.1066524982452393","1.1066524982452393","1.1066524982452393"
"75116","1.334120750427246","1.334120750427246","1.334120750427246","1.18508780002594","1.18508780002594","1.18508780002594","1.2575023174285889","1.2575023174285889","1.2575023174285889","1.2638542652130127","1.2638542652130127","1.2638542652130127","1.1175992488861084","1.1175992488861084","1.1175992488861084"
"75216","1.2110087871551514","1.2110087871551514","1.2110087871551514","1.2930514812469482","1.2930514812469482","1.2930514812469482","1.1162277460098267","1.1162277460098267","1.1162277460098267","1.0501253604888916","1.0501253604888916","1.0501253604888916","1.033991813659668","1.033991813659668","1.033991813659668"
"75242","1.1866259574890137","1.1866259574890137","1.1866259574890137","1.0688446760177612","1.0688446760177612","1.0688446760177612","1.0631643533706665","1.0631643533706665","1.0631643533706665","1.173974871635437","1.173974871635437","1.173974871635437","1.1383410692214966","1.1383410692214966","1.1383410692214966"
"75342","1.3103182315826416","1.3103182315826416","1.3103182315826416","1.2248814105987549","1.2248814105987549","1.2248814105987549","1.1502361297607422","1.1502361297607422","1.1502361297607422","1.1389360427856445","1.1389360427856445","1.1389360427856445","1.1469898223876953","1.1469898223876953","1.1469898223876953"
"75442","1.5659496784210205","1.5659496784210205","1.5659496784210205","1.194305181503296","1.194305181503296","1.194305181503296","1.0674843788146973","1.0674843788146973","1.0674843788146973","1.0115236043930054","1.0115236043930054","1.0115236043930054","1.0692298412322998","1.0692298412322998","1.0692298412322998"
"75542","1.0779221057891846","1.0779221057891846","1.0779221057891846","1.2597041130065918","1.2597041130065918","1.2597041130065918","1.0676981210708618","1.0676981210708618","1.0676981210708618","0.8539494276046753","0.8539494276046753","0.8539494276046753","0.9968254566192627","0.9968254566192627","0.9968254566192627"
"75642","1.2263175249099731","1.2263175249099731","1.2263175249099731","1.3050507307052612","1.3050507307052612","1.3050507307052612","1.107036828994751","1.107036828994751","1.107036828994751","0.9049927592277527","0.9049927592277527","0.9049927592277527","1.119446039199829","1.119446039199829","1.119446039199829"
"75742","1.0606874227523804","1.0606874227523804","1.0606874227523804","1.0916246175765991","1.0916246175765991","1.0916246175765991","1.0834975242614746","1.0834975242614746","1.0834975242614746","1.2376208305358887","1.2376208305358887","1.2376208305358887","0.9559488296508789","0.9559488296508789","0.9559488296508789"
"75842","1.1379300355911255","1.1379300355911255","1.1379300355911255","1.2751572132110596","1.2751572132110596","1.2751572132110596","1.068783164024353","1.068783164024353","1.068783164024353","0.9913491010665894","0.9913491010665894","0.9913491010665894","0.99931800365448","0.99931800365448","0.99931800365448"
"75942","1.1695144176483154","1.1695144176483154","1.1695144176483154","1.2124165296554565","1.2124165296554565","1.2124165296554565","0.990397572517395","0.990397572517395","0.990397572517395","1.059349536895752","1.059349536895752","1.059349536895752","1.382979154586792","1.382979154586792","1.382979154586792"
"76042","1.2352910041809082","1.2352910041809082","1.2352910041809082","1.3227747678756714","1.3227747678756714","1.3227747678756714","1.146679162979126","1.146679162979126","1.146679162979126","1.1075000762939453","1.1075000762939453","1.1075000762939453","1.289739727973938","1.289739727973938","1.289739727973938"
"76142","1.1186974048614502","1.1186974048614502","1.1186974048614502","1.0171489715576172","1.0171489715576172","1.0171489715576172","1.0203123092651367","1.0203123092651367","1.0203123092651367","1.0425214767456055","1.0425214767456055","1.0425214767456055","0.9570785164833069","0.9570785164833069","0.9570785164833069"
"76242","1.3199291229248047","1.3199291229248047","1.3199291229248047","1.1084092855453491","1.1084092855453491","1.1084092855453491","0.9362165927886963","0.9362165927886963","0.9362165927886963","1.0459868907928467","1.0459868907928467","1.0459868907928467","1.2403956651687622","1.2403956651687622","1.2403956651687622"
"76342","1.1059601306915283","1.1059601306915283","1.1059601306915283","1.0681101083755493","1.0681101083755493","1.0681101083755493","1.1696991920471191","1.1696991920471191","1.1696991920471191","1.0278587341308594","1.0278587341308594","1.0278587341308594","0.9419939517974854","0.9419939517974854","0.9419939517974854"
"76442","1.2393600940704346","1.2393600940704346","1.2393600940704346","1.1387920379638672","1.1387920379638672","1.1387920379638672","1.1582934856414795","1.1582934856414795","1.1582934856414795","1.1591031551361084","1.1591031551361084","1.1591031551361084","1.1705831289291382","1.1705831289291382","1.1705831289291382"
"76542","1.2196464538574219","1.2196464538574219","1.2196464538574219","1.2812656164169312","1.2812656164169312","1.2812656164169312","1.0805861949920654","1.0805861949920654","1.0805861949920654","0.9166927337646484","0.9166927337646484","0.9166927337646484","1.1832705736160278","1.1832705736160278","1.1832705736160278"
"76642","1.2710683345794678","1.2710683345794678","1.2710683345794678","1.2389147281646729","1.2389147281646729","1.2389147281646729","1.124305009841919","1.124305009841919","1.124305009841919","1.1605288982391357","1.1605288982391357","1.1605288982391357","1.0274442434310913","1.0274442434310913","1.0274442434310913"
