"Step","swa_coco_ltd_constraint_b005 - multiplier","swa_coco_ltd_constraint_b005 - multiplier__MIN","swa_coco_ltd_constraint_b005 - multiplier__MAX","swa_coco_ltd_constraint_b01 - multiplier","swa_coco_ltd_constraint_b01 - multiplier__MIN","swa_coco_ltd_constraint_b01 - multiplier__MAX","swa_coco_ltd_constraint_b03 - multiplier","swa_coco_ltd_constraint_b03 - multiplier__MIN","swa_coco_ltd_constraint_b03 - multiplier__MAX","swa_coco_ltd_constraint - multiplier","swa_coco_ltd_constraint - multiplier__MIN","swa_coco_ltd_constraint - multiplier__MAX"
"101372","100","100","100","76.3545913696289","76.3545913696289","76.3545913696289","0","0","0","0.0018916152184829116","0.0018916152184829116","0.0018916152184829116"
"101472","100","100","100","76.33135223388672","76.33135223388672","76.33135223388672","0","0","0","0.003735574893653393","0.003735574893653393","0.003735574893653393"
"101572","100","100","100","76.31322479248047","76.31322479248047","76.31322479248047","0","0","0","0.0028095869347453117","0.0028095869347453117","0.0028095869347453117"
"101672","100","100","100","76.29322052001953","76.29322052001953","76.29322052001953","0","0","0","0.00039926820318214595","0.00039926820318214595","0.00039926820318214595"
"101772","100","100","100","76.26943969726562","76.26943969726562","76.26943969726562","0","0","0","0","0","0"
"101798","100","100","100","76.26425170898438","76.26425170898438","76.26425170898438","0","0","0","0","0","0"
"101898","100","100","100","76.2447509765625","76.2447509765625","76.2447509765625","0","0","0","0","0","0"
"101998","100","100","100","76.22154235839844","76.22154235839844","76.22154235839844","0","0","0","0","0","0"
"102098","100","100","100","76.2022705078125","76.2022705078125","76.2022705078125","0","0","0","0","0","0"
"102198","100","100","100","76.18017578125","76.18017578125","76.18017578125","0","0","0","0.001110960729420185","0.001110960729420185","0.001110960729420185"
"102298","100","100","100","76.16547393798828","76.16547393798828","76.16547393798828","0","0","0","0.0005289693363010883","0.0005289693363010883","0.0005289693363010883"
"102398","100","100","100","76.1466293334961","76.1466293334961","76.1466293334961","0","0","0","0","0","0"
"102498","100","100","100","76.12686157226562","76.12686157226562","76.12686157226562","0","0","0","0","0","0"
"102598","100","100","100","76.10748291015625","76.10748291015625","76.10748291015625","0","0","0","0.0011357248295098543","0.0011357248295098543","0.0011357248295098543"
"102698","100","100","100","76.08515167236328","76.08515167236328","76.08515167236328","0","0","0","0","0","0"
"102798","100","100","100","76.064697265625","76.064697265625","76.064697265625","0","0","0","0.0020161117427051067","0.0020161117427051067","0.0020161117427051067"
"102898","100","100","100","76.04137420654297","76.04137420654297","76.04137420654297","0","0","0","0.005153954029083252","0.005153954029083252","0.005153954029083252"
"102998","100","100","100","76.02084350585938","76.02084350585938","76.02084350585938","0","0","0","0.0057313586585223675","0.0057313586585223675","0.0057313586585223675"
"103098","100","100","100","75.99605560302734","75.99605560302734","75.99605560302734","0","0","0","0.003931328188627958","0.003931328188627958","0.003931328188627958"
"103198","100","100","100","75.9700698852539","75.9700698852539","75.9700698852539","0","0","0","0.003642148105427623","0.003642148105427623","0.003642148105427623"
"103298","100","100","100","75.94794464111328","75.94794464111328","75.94794464111328","0","0","0","0.0011832811869680882","0.0011832811869680882","0.0011832811869680882"
"103398","100","100","100","75.9267807006836","75.9267807006836","75.9267807006836","0","0","0","0.0026683853939175606","0.0026683853939175606","0.0026683853939175606"
"103498","100","100","100","75.91098022460938","75.91098022460938","75.91098022460938","0","0","0","0.001983832335099578","0.001983832335099578","0.001983832335099578"
"103598","100","100","100","75.89373779296875","75.89373779296875","75.89373779296875","0","0","0","0.0009660284849815071","0.0009660284849815071","0.0009660284849815071"
"103698","100","100","100","75.87384796142578","75.87384796142578","75.87384796142578","0","0","0","0.0004091622249688953","0.0004091622249688953","0.0004091622249688953"
"103798","100","100","100","75.85249328613281","75.85249328613281","75.85249328613281","0","0","0","0.0002616092679090798","0.0002616092679090798","0.0002616092679090798"
"103898","100","100","100","75.83257293701172","75.83257293701172","75.83257293701172","0","0","0","0","0","0"
"103998","100","100","100","75.8144302368164","75.8144302368164","75.8144302368164","0","0","0","0.00012176897143945098","0.00012176897143945098","0.00012176897143945098"
"104098","100","100","100","75.79491424560547","75.79491424560547","75.79491424560547","0","0","0","0","0","0"
"104198","100","100","100","75.76545715332031","75.76545715332031","75.76545715332031","0","0","0","0.0010969160357490182","0.0010969160357490182","0.0010969160357490182"
"104298","100","100","100","75.74053192138672","75.74053192138672","75.74053192138672","0","0","0","0.002648568246513605","0.002648568246513605","0.002648568246513605"
"104398","100","100","100","75.71746826171875","75.71746826171875","75.71746826171875","0","0","0","0.0013672522036358714","0.0013672522036358714","0.0013672522036358714"
"104498","100","100","100","75.69354248046875","75.69354248046875","75.69354248046875","0","0","0","0","0","0"
"104598","100","100","100","75.67285919189453","75.67285919189453","75.67285919189453","0","0","0","0","0","0"
"104698","100","100","100","75.64781951904297","75.64781951904297","75.64781951904297","0","0","0","0","0","0"
"104798","100","100","100","75.6218032836914","75.6218032836914","75.6218032836914","0","0","0","0","0","0"
"104898","100","100","100","75.60436248779297","75.60436248779297","75.60436248779297","0","0","0","0","0","0"
"104998","100","100","100","75.5821304321289","75.5821304321289","75.5821304321289","0","0","0","0","0","0"
"105098","100","100","100","75.56204223632812","75.56204223632812","75.56204223632812","0","0","0","0","0","0"
"105198","100","100","100","75.54509735107422","75.54509735107422","75.54509735107422","0","0","0","0","0","0"
"105298","100","100","100","75.52185821533203","75.52185821533203","75.52185821533203","0","0","0","0","0","0"
"105398","100","100","100","75.49813079833984","75.49813079833984","75.49813079833984","0","0","0","0","0","0"
"105498","100","100","100","75.48094940185547","75.48094940185547","75.48094940185547","0","0","0","0","0","0"
"105598","100","100","100","75.46086883544922","75.46086883544922","75.46086883544922","0","0","0","0","0","0"
"105698","100","100","100","75.43255615234375","75.43255615234375","75.43255615234375","0","0","0","0","0","0"
"105798","100","100","100","75.41328430175781","75.41328430175781","75.41328430175781","0","0","0","0","0","0"
"105898","100","100","100","75.39076232910156","75.39076232910156","75.39076232910156","0","0","0","0","0","0"
"105998","100","100","100","75.3676986694336","75.3676986694336","75.3676986694336","0","0","0","0","0","0"
"106098","100","100","100","75.34334564208984","75.34334564208984","75.34334564208984","0","0","0","0","0","0"
"106198","100","100","100","75.31965637207031","75.31965637207031","75.31965637207031","0","0","0","0","0","0"
"106224","100","100","100","75.30987548828125","75.30987548828125","75.30987548828125","0","0","0","0","0","0"
"106324","100","100","100","75.28742980957031","75.28742980957031","75.28742980957031","0","0","0","0","0","0"
"106424","100","100","100","75.26028442382812","75.26028442382812","75.26028442382812","0","0","0","0","0","0"
"106524","100","100","100","75.23716735839844","75.23716735839844","75.23716735839844","0","0","0","0","0","0"
"106624","100","100","100","75.21392059326172","75.21392059326172","75.21392059326172","0","0","0","0","0","0"
"106724","100","100","100","75.18828582763672","75.18828582763672","75.18828582763672","0","0","0","0","0","0"
"106824","100","100","100","75.16048431396484","75.16048431396484","75.16048431396484","0","0","0","0","0","0"
"106924","100","100","100","75.13735961914062","75.13735961914062","75.13735961914062","0","0","0","0","0","0"
"107024","100","100","100","75.11798095703125","75.11798095703125","75.11798095703125","0","0","0","0","0","0"
"107124","100","100","100","75.09303283691406","75.09303283691406","75.09303283691406","0","0","0","0","0","0"
"107224","100","100","100","75.07345581054688","75.07345581054688","75.07345581054688","0","0","0","0","0","0"
"107324","100","100","100","75.04484558105469","75.04484558105469","75.04484558105469","0","0","0","0","0","0"
"107424","100","100","100","75.02046203613281","75.02046203613281","75.02046203613281","0","0","0","0","0","0"
"107524","100","100","100","74.99498748779297","74.99498748779297","74.99498748779297","0","0","0","0","0","0"
"107624","100","100","100","74.96665954589844","74.96665954589844","74.96665954589844","0","0","0","0","0","0"
"107724","100","100","100","74.9441146850586","74.9441146850586","74.9441146850586","0","0","0","0","0","0"
"107824","100","100","100","74.92721557617188","74.92721557617188","74.92721557617188","0","0","0","0","0","0"
"107924","100","100","100","74.90389251708984","74.90389251708984","74.90389251708984","0","0","0","0","0","0"
"108024","100","100","100","74.87873077392578","74.87873077392578","74.87873077392578","0","0","0","0","0","0"
"108124","100","100","100","74.85319519042969","74.85319519042969","74.85319519042969","0","0","0","0","0","0"
"108224","100","100","100","74.83013916015625","74.83013916015625","74.83013916015625","0","0","0","0","0","0"
"108324","100","100","100","74.79914093017578","74.79914093017578","74.79914093017578","0","0","0","0","0","0"
"108424","100","100","100","74.77422332763672","74.77422332763672","74.77422332763672","0","0","0","0","0","0"
"108524","100","100","100","74.74908447265625","74.74908447265625","74.74908447265625","0","0","0","0.0004853916179854423","0.0004853916179854423","0.0004853916179854423"
"108624","100","100","100","74.72526550292969","74.72526550292969","74.72526550292969","0","0","0","0.0024632448330521584","0.0024632448330521584","0.0024632448330521584"
"108724","100","100","100","74.69791412353516","74.69791412353516","74.69791412353516","0","0","0","0","0","0"
"108824","100","100","100","74.67597198486328","74.67597198486328","74.67597198486328","0","0","0","0","0","0"
"108924","100","100","100","74.65715026855469","74.65715026855469","74.65715026855469","0","0","0","0.0017705380450934172","0.0017705380450934172","0.0017705380450934172"
"109024","100","100","100","74.62735748291016","74.62735748291016","74.62735748291016","0","0","0","0.0015120679745450616","0.0015120679745450616","0.0015120679745450616"
"109124","100","100","100","74.6106185913086","74.6106185913086","74.6106185913086","0","0","0","0.0031185802072286606","0.0031185802072286606","0.0031185802072286606"
"109224","100","100","100","74.58384704589844","74.58384704589844","74.58384704589844","0","0","0","0.002517373999580741","0.002517373999580741","0.002517373999580741"
"109324","100","100","100","74.5628662109375","74.5628662109375","74.5628662109375","0","0","0","0.0016123595414683223","0.0016123595414683223","0.0016123595414683223"
"109424","100","100","100","74.53657531738281","74.53657531738281","74.53657531738281","0","0","0","0.001723596127703786","0.001723596127703786","0.001723596127703786"
"109524","100","100","100","74.51039123535156","74.51039123535156","74.51039123535156","0","0","0","0.00272111757658422","0.00272111757658422","0.00272111757658422"
"109624","100","100","100","74.48609924316406","74.48609924316406","74.48609924316406","0","0","0","0.00003082069815718569","0.00003082069815718569","0.00003082069815718569"
"109724","100","100","100","74.46346282958984","74.46346282958984","74.46346282958984","0","0","0","0.00021880603162571788","0.00021880603162571788","0.00021880603162571788"
"109824","100","100","100","74.44107818603516","74.44107818603516","74.44107818603516","0","0","0","0.0018235491588711739","0.0018235491588711739","0.0018235491588711739"
"109924","100","100","100","74.41393280029297","74.41393280029297","74.41393280029297","0","0","0","0.002202535979449749","0.002202535979449749","0.002202535979449749"
"110024","100","100","100","74.39057159423828","74.39057159423828","74.39057159423828","0","0","0","0","0","0"
"110124","100","100","100","74.3746566772461","74.3746566772461","74.3746566772461","0","0","0","0","0","0"
"110224","100","100","100","74.34549713134766","74.34549713134766","74.34549713134766","0","0","0","0.0009322812547907233","0.0009322812547907233","0.0009322812547907233"
"110324","100","100","100","74.32275390625","74.32275390625","74.32275390625","0","0","0","0.0007267004693858325","0.0007267004693858325","0.0007267004693858325"
